ra,dec,u,g,r,i,z
230.748871865626,27.70164738908,23.37248,21.40806,20.5088,19.87257,19.73866
230.540788522186,28.1344469468006,24.20863,24.25621,24.00948,22.77269,21.82903
230.804832668021,27.95398350558,23.38741,22.95802,21.07958,20.24018,19.81437
230.203207795569,28.1802277341664,18.0092,16.92566,16.53316,16.40803,16.3768
230.212836043631,27.6196861953908,23.79921,23.06929,22.40287,22.29313,22.17354
230.275272333762,27.8197103397815,23.94759,23.48422,21.68315,20.70749,20.2948
230.11138381268,28.083962517415,24.45437,23.07501,22.25476,22.22392,21.69661
230.125361287841,27.708669220051,24.88482,23.41325,21.86434,20.73397,19.87937
230.473877153587,28.0448313097516,23.26158,25.11437,24.75162,21.18228,22.80211
231.097325777731,27.3347035815328,24.48176,23.11778,23.72499,23.0205,22.50462
230.789180094512,27.62775504603,22.06863,20.92031,19.92213,19.46263,19.04042
230.253630911636,27.4818808719367,22.40051,21.41972,19.83832,19.06941,18.60659
230.942022799938,27.4335581976319,23.67511,23.14021,21.3986,20.72735,19.99979
230.746600867381,27.286943525772,22.3429,25.01803,25.15746,24.61716,22.66295
230.557809693225,28.0159207158738,24.83529,24.23365,22.52585,21.43972,20.88796
230.20799081479,27.4757735854374,25.63168,23.78763,22.33824,21.75852,21.11491
231.055836482092,27.7564876557064,24.52971,24.35388,24.21704,21.67698,21.601
230.443578835022,28.1044649355741,25.53239,23.62905,23.10868,22.37658,21.92477
230.206915953614,27.7856479243128,24.1905,23.47837,22.59331,21.97892,22.08892
230.87290727289,28.0931921933684,24.59729,23.75074,23.15075,22.22095,23.14296
230.378897822696,27.7921886022402,22.53093,22.1338,21.36175,21.33514,20.93807
230.681012892923,27.7096079070331,25.14684,22.63314,21.37324,20.896,20.61482
231.061253034643,27.5934435454546,23.26804,22.01946,21.12231,20.38779,19.55933
230.409113722138,27.2830918188344,25.48179,23.17474,22.06734,20.99671,20.40348
230.874436604136,27.5113367278343,23.21309,24.80145,26.02824,20.67652,21.6231
231.077679642195,27.3539164644162,23.72789,24.04384,23.16753,22.27671,21.3414
231.070445297013,28.0102368000656,23.30211,22.80896,22.20786,21.13661,20.99934
230.149930540273,27.4551733070905,25.80064,23.29815,22.50724,23.47973,22.40416
230.192532405398,27.7446579339924,24.28819,25.33572,24.68148,22.92843,22.946
230.270316561474,28.1406398238918,23.68694,22.61006,21.75688,21.63574,21.01541
230.868412344444,28.0888352118021,22.82727,24.32166,23.2149,21.51662,21.32968
230.132115814996,27.4106668310873,24.08168,23.92378,23.35212,21.93462,21.27424
230.774017038647,27.9190869760342,20.50084,19.09371,18.52599,18.33979,18.2699
230.91468233009,27.6324085863797,24.1331,22.81887,21.56729,20.46284,20.13621
230.691905261751,27.2796612055777,22.63644,21.94576,20.98407,20.80458,20.95994
231.07689155119,27.2776832175215,23.09202,22.10276,21.57488,21.21515,21.08787
230.802932296026,27.9394903959398,23.79886,23.80136,22.74462,22.23809,22.35195
230.148668918508,27.6370120136406,25.19896,24.1734,22.27472,21.65818,21.03315
230.950645151599,27.821389029134,23.529,24.34335,22.13267,20.96956,20.3865
230.731357152454,27.5403787179656,24.91261,21.54025,20.27722,20.55446,21.25946
230.491860628264,28.1663055453883,23.92279,23.67437,22.17289,21.0096,20.71264
230.134153518446,27.4013721376581,23.23378,22.69037,22.48439,22.02885,21.73954
230.158344331412,28.1430297815976,23.51222,22.15659,21.55255,21.41807,21.22425
230.779716782698,27.2562796915239,25.55959,23.7767,22.23036,21.13873,20.79049
230.693456501306,27.858031604995,24.22126,24.1454,22.76746,22.11334,23.06281
230.482938199334,28.0335084719642,24.93718,23.07006,21.98835,21.58664,22.72392
230.152747093651,28.0750844772175,24.45864,23.21108,22.81532,22.39083,22.67154
230.575574735289,27.6769555799072,24.9164,22.93829,21.22389,20.76613,20.1208
230.333414326938,28.1060977523794,23.68349,22.29421,21.6156,21.31544,21.16409
230.548031549234,28.160212538002,23.39662,22.20852,20.49883,19.79832,19.4388
230.976326356524,27.8987753382592,22.96225,22.93933,22.76573,22.92256,22.44647
230.126539645284,27.3582846824975,24.41549,22.1517,21.651,21.34147,22.17532
230.888899027649,28.1189513967138,22.51524,21.70205,20.9599,20.66911,20.39837
230.387568286254,27.2794766247523,22.6272,21.98696,21.59593,21.3145,21.24917
230.223968302522,27.8939010708453,23.66004,22.69037,21.16082,20.11648,19.44434
230.199826084844,27.7188140966794,24.19218,23.67702,22.72274,21.64074,21.06482
230.441755025642,27.8328439505683,24.15758,23.62957,21.89372,21.14453,20.63858
230.18863108012,27.9349662869568,24.49367,25.15159,24.49492,23.98519,20.4038
230.576543212424,28.1555439787939,23.78134,23.93072,22.3426,21.44195,20.45672
230.435632205475,27.2960201662438,24.90261,22.73442,21.30828,20.58303,20.24191
230.386558686203,27.5020055308397,22.77515,22.18161,21.77546,21.42301,21.81612
230.29997177676,27.2558624023311,24.26946,23.35877,22.21602,22.22598,21.36902
231.028510121793,27.3778591987064,25.05497,22.14727,21.63378,21.47796,21.92314
230.493569648414,27.3041726803787,24.7074,22.89477,22.21531,21.10931,20.97421
230.654428695153,27.9822367172728,24.23338,24.10642,22.93623,22.01414,22.92879
230.321953423834,28.179990849486,24.0499,23.24498,22.32153,21.4211,21.75895
230.99982311016,27.2179459448434,24.87053,23.63791,22.78048,22.23906,21.70334
230.342907301571,27.3781617009088,25.02868,23.87638,22.61916,22.90332,22.42504
230.667239598189,27.7045777991912,20.09607,18.19047,17.29538,16.87125,16.5233
231.024251591921,28.1542435366427,22.87721,22.04068,21.60202,21.60001,21.01533
230.549267110021,28.1345671682816,24.89764,24.57921,22.94412,22.46449,22.59439
230.977717762796,28.0811703754545,24.0262,23.8617,22.22749,21.59419,21.19719
230.262193169037,28.1899446333524,22.21703,19.85256,18.95515,18.57033,18.26931
230.28454768243,27.4486137419309,24.80929,23.15627,23.09638,22.46857,22.16394
230.996408983966,28.0482397259691,24.63465,23.25688,22.30593,21.77826,22.82689
230.651430743716,27.2509485392929,24.52354,23.62146,23.34856,21.80438,21.07342
230.166754992794,27.5357984744207,24.79967,24.70388,23.82035,21.92446,22.92581
230.172951315461,27.6768729210033,24.26,23.52752,22.19692,22.10089,21.85195
230.386941348843,27.3292153562263,23.58437,22.97491,22.13781,21.85975,21.88694
230.723918053316,27.5341889668843,25.50456,24.00045,22.87802,22.5905,22.35293
230.983539043696,27.6669044491373,23.51464,23.16355,23.18093,23.10025,22.79022
230.461664882595,27.7647660469759,22.3721,22.58602,21.72713,21.46397,21.65072
230.654550912062,27.9857164575054,23.6398,23.11691,21.94323,22.62071,22.66071
230.441634647357,27.6064941512299,23.03337,23.51987,22.97791,21.92707,20.8837
230.626058191838,28.0191879698459,23.92432,23.29654,22.79557,22.7149,22.53106
230.438836751078,28.1285769350067,24.14266,23.02082,22.43256,21.76326,22.17986
230.958025203446,27.924979159219,23.82405,23.21565,21.81592,21.79447,21.37198
230.688733975267,27.2452674337705,23.31024,21.10095,19.68485,19.17855,18.79568
230.99625639354,27.9375640876293,23.85826,23.24346,21.95954,21.55744,22.16702
230.630494480689,27.8853432735389,24.05818,23.16079,22.23835,21.0843,20.56878
230.160259179673,27.9119289899423,25.94163,24.86597,23.39485,22.28075,22.25081
230.762330575732,27.6883438458124,24.24879,24.21931,22.45305,20.89626,20.19067
230.443036148709,27.5520087832629,21.3748,20.90531,20.51056,20.40439,20.1743
230.142703764922,27.4428936405647,25.80389,23.52542,22.25486,21.21072,20.74318
230.623961445675,27.3860789685338,22.95919,22.08971,21.27139,20.9979,20.88414
230.676782933023,28.1612395461068,23.06009,21.65185,21.07063,20.71929,20.69671
230.909152199231,27.2815659616334,22.45607,20.99216,20.42836,20.18855,20.2044
230.931879575355,27.3912063325439,23.51531,22.62528,20.84745,20.21974,19.57341
230.977543327785,27.5449533515578,21.24231,23.21953,21.94911,21.02225,20.82119
230.721296959656,28.1640997407996,24.66505,23.06573,22.70771,22.71552,22.66912
230.70957933881,27.6845652563907,23.83544,23.72221,22.05603,22.73938,21.20394
230.830526632867,28.1006103435511,23.02891,22.28909,21.30857,20.89239,20.37663
231.004358341932,27.2001830496076,22.96174,23.01816,22.44891,22.4135,22.0464
230.915174599514,27.4410509761558,24.04739,24.32703,23.15085,21.87303,21.44186
230.448868375738,28.142653458605,23.17462,23.78627,22.75503,21.61667,20.8638
230.306252287291,27.7479635190647,21.71722,19.05319,17.65666,16.46114,15.80849
230.468643806995,27.3108135351236,23.47226,22.32903,22.19589,21.72397,21.46294
230.630075606551,27.9645397503936,24.88444,24.82366,24.02604,22.55424,21.4838
230.206545601884,27.7363544728844,23.91838,22.00043,20.43216,19.35662,18.74545
230.85954597073,28.0176844529522,23.78086,23.18537,22.2045,20.8258,20.39431
230.462026059813,28.1451338868928,22.19672,21.07131,20.55158,20.35942,20.39137
230.721219086182,27.6216981231278,23.74129,21.49883,20.09425,19.15611,18.6071
230.167445222536,27.4283623544728,26.4893,20.87253,19.84336,19.25689,18.85345
230.502582925701,27.4115252492959,23.65265,20.69381,19.46845,18.9244,18.64961
230.498838039842,27.7026609123257,23.72033,22.89323,22.3439,21.89987,21.44851
230.543006884613,27.3970647162799,21.08496,19.34368,18.38957,17.9568,17.60323
230.339224475012,27.3595247697887,23.17231,21.61828,21.22699,21.07523,20.90357
230.219690922841,27.2126822323892,24.52669,22.40519,21.08482,19.62651,18.83956
230.867337132548,27.6053686578196,24.26707,23.51882,24.29028,23.44181,23.16309
230.58188035994,27.3850327082762,23.20402,24.14905,23.40431,22.3503,21.62486
230.604866108736,27.2079586664661,24.92526,24.72648,22.70154,22.15495,21.33405
230.358705730165,27.7198436751688,26.02585,23.71277,24.17604,23.83534,22.65587
230.780963096683,27.4002498881861,25.71562,24.50934,22.30182,20.9458,20.40771
230.449796627986,27.7468075185955,24.02048,22.79236,21.77748,21.50908,20.70755
231.089570140174,28.1040566815497,23.47039,22.59037,21.12774,20.5686,20.11647
230.315821731594,27.9050650380286,23.77563,25.01247,23.08612,24.30268,22.96031
230.854194953948,27.9573911630853,24.06784,24.96185,23.12142,21.99461,20.78792
230.696224578219,27.7300426451575,23.73961,23.11703,23.29502,23.064,22.30081
230.698541815443,27.569944025923,18.27402,16.93449,16.38632,16.17154,16.07351
230.3862984183,27.834291466997,24.52806,21.32425,20.91114,20.75792,21.62695
230.324075844926,27.5700048852489,23.25214,21.83202,21.18426,21.04643,21.04408
230.529241199922,28.1066716593757,24.06436,23.01184,22.03761,21.93534,21.58895
230.303778820693,27.8126454284248,24.24012,22.4897,21.00415,20.0167,19.5909
230.519123346283,27.9179704860672,25.31362,23.62137,23.61643,21.08461,23.33839
230.12500534401,28.1660353494661,23.88717,23.64022,22.03428,21.278,20.54047
230.516947112649,28.1938709719529,19.40142,18.45908,18.17539,18.07854,18.04498
230.724954537556,28.147526846834,23.10707,22.12297,21.75475,21.76103,21.30192
230.507457278758,27.9111341724946,18.54925,17.48366,17.11097,16.97122,16.91077
230.774831615023,27.9776467670163,24.11566,23.2903,22.85766,22.77843,22.12428
230.254314034307,28.1523709304315,25.33525,23.06817,21.88782,21.06535,20.24476
230.4632966342,27.3315253396105,24.24835,23.83294,22.57355,21.43241,20.32875
230.278232359148,27.8556662420711,24.21488,24.42533,22.44004,21.20544,20.42566
230.183084183681,27.8419938886249,24.35449,24.29981,22.85819,22.43715,22.82073
230.271096590047,27.2408543494948,21.97458,25.83284,24.54008,23.70778,23.36654
230.696746947979,27.971324619869,23.36586,22.83697,22.43425,22.5298,22.58416
230.977991314999,28.0053475781274,21.78116,20.98428,20.58025,20.28837,20.15259
230.495291215512,27.5507410064761,23.57975,23.45857,22.73277,21.79452,21.85377
230.742898359561,27.5856422479612,24.1558,21.54512,20.051,18.61557,17.87126
230.848823185914,27.4178415703463,25.48627,24.16064,23.29085,21.59439,21.21826
230.276259551993,27.8720655083663,24.71882,24.0959,22.74935,21.84795,21.4738
230.376954704825,28.0937838530426,23.64315,23.65213,22.75013,22.68663,22.77669
230.723277857407,27.6337395012719,21.818,20.80177,20.59061,20.48351,20.65882
230.32580073348,27.7358867957012,21.34737,19.81071,18.89273,18.44185,18.04722
230.871311321809,27.4124233088733,19.52023,18.44324,18.12953,17.97491,17.92132
230.299725471854,27.5294198157304,24.41781,22.02611,20.36372,19.05942,18.34428
230.474017585939,28.1095393667098,25.28829,25.04255,25.17324,22.89802,22.7514
230.182853723599,27.3293674866278,14.67101,12.83173,14.51033,12.44248,13.05049
231.093891336271,27.8793566613902,23.24364,22.18861,20.81092,19.78587,19.25484
230.328322439583,28.0285213439255,24.87777,23.4672,22.11172,21.28332,20.77547
230.60293206741,27.6697059420181,23.98024,23.44347,22.29153,20.88741,19.98841
230.283758687185,27.3219333446485,24.22582,23.68267,21.97868,21.46736,21.24345
230.694959889844,27.5533504360115,20.4438,19.47916,19.10029,18.94235,18.88342
230.887586548411,27.6029313828755,23.06826,22.71761,22.27814,22.22832,22.00654
230.12245235368,27.3768081611269,20.13184,18.83998,18.26224,17.94435,17.72857
230.171489685756,27.3853745658547,23.16519,23.95188,23.33971,23.11389,21.72188
230.933946535452,27.786948697935,22.79366,22.13271,21.38424,21.16123,21.87233
231.053636434645,27.8897002017358,22.99341,22.6395,23.19679,22.43198,22.21139
230.408181499452,27.790781340576,24.6299,23.37181,21.92342,21.64691,21.34285
231.007020655917,27.5485993464129,23.08318,22.66104,21.53295,21.01561,20.83274
230.860167822733,28.1718980503746,23.58154,23.41095,24.05337,22.9468,23.13927
230.254730100901,27.6142860568219,20.84296,20.91792,20.90263,20.83473,22.72612
230.612648705672,27.7415297169703,25.40026,24.69857,22.87349,23.09701,21.6342
230.521092401696,27.8843093888995,26.35752,24.4767,24.42614,25.19159,20.15695
230.731738953606,27.5442593183354,24.67549,24.0088,23.67712,22.44067,22.76664
230.205429566596,27.8492515965558,24.92741,25.07791,22.90579,22.51925,23.16075
231.046351667103,27.7548082636796,25.9337,23.83706,22.29387,21.85197,21.29911
230.714133780193,27.2424461300892,23.59713,23.34405,21.79832,20.60068,20.22023
230.325055948763,27.8206657256405,24.71608,24.75185,22.93582,22.55816,22.18863
230.920926030791,28.0172915514231,23.80767,25.27423,25.04244,22.98931,23.28169
230.595475432422,27.6303245653223,21.85279,20.22641,19.3397,18.93767,18.71227
230.403395571337,27.241407231534,23.30441,22.73809,21.81313,21.26054,20.69488
231.025548932359,27.2965265756735,25.35896,23.34246,24.45102,22.12337,23.34677
230.287654210915,28.0749285431197,24.0602,23.98553,22.72252,22.42392,23.17974
230.436223517139,27.8585490005292,24.41615,24.17741,23.45618,22.37763,21.5604
230.768178178303,28.1812279300377,21.89483,20.90858,20.03366,19.65393,19.15828
230.582870317098,28.0365505758826,22.53314,21.92521,21.3524,21.40351,20.59074
230.833393220474,27.4533707280926,22.50224,20.31116,18.84085,18.08557,17.61048
230.215545987535,27.7088308347027,24.86499,25.39166,23.53374,22.30393,21.62398
230.913221601385,27.3150868484563,21.07805,18.54682,17.24621,16.73878,16.45839
230.288965809962,28.0625255882179,22.97328,22.45598,21.53418,21.17592,20.71989
230.831654192108,27.3504773204024,23.41355,24.45952,23.07592,21.43447,20.62919
231.054456500788,27.9627208835178,24.26022,23.27423,22.54436,23.10375,21.95567
230.421415571526,27.4752025743676,22.91977,20.13584,18.54462,17.45813,16.8802
230.761867480207,27.320661459571,23.97614,22.4533,21.61074,21.51137,22.00608
230.341525595508,27.7434865175788,24.2121,23.40768,22.16862,22.23618,21.83713
230.126697690064,27.4294197864755,22.76934,22.18925,21.09112,20.54414,20.18614
230.510896314362,27.3209782198427,23.40506,22.89617,22.09289,21.98923,22.43349
230.189015445981,27.7496469988442,24.29703,24.80531,22.52008,21.88316,23.60179
230.510604793932,27.7788646643151,23.56026,23.00443,22.61213,22.40427,22.41861
230.307475384783,27.225261621017,23.15018,21.34676,20.45199,20.01949,19.78095
230.996985090482,28.0407346634035,21.62548,20.54171,20.25632,19.98601,19.85452
230.464494342299,28.1741380191272,24.54772,23.52493,23.612,23.31915,23.36212
230.83768716723,27.4198412268135,23.70465,23.40382,22.32929,21.95651,22.45395
230.579541302715,28.1895214156701,24.64054,24.469,23.06892,22.99123,22.11387
230.888398509494,28.0559913499803,23.04324,22.77825,21.96954,22.14249,22.08254
230.748539315888,27.4133128277437,23.52641,23.68576,22.30541,21.57054,21.51921
230.137864136571,27.414801972419,26.18435,22.80313,21.43298,21.39112,21.47544
231.01015793126,27.7509125423679,23.38975,25.09878,22.44178,21.45014,20.57401
230.302405531931,27.2909743840357,25.5544,24.90447,24.18076,24.68678,21.35837
230.257163547069,27.404052239402,24.67012,23.54413,23.15764,21.76172,21.82234
230.756252304124,27.7678304531281,20.1255,19.16724,18.87028,18.75615,18.74096
230.794658721398,27.2841770118928,26.71777,21.52795,22.35551,21.70431,20.09574
230.13900467117,27.2195857871471,22.44598,25.11624,24.8322,25.46623,23.31902
230.618753319149,27.6688136896171,23.41432,24.47212,23.11633,22.39741,21.71367
230.343020493764,27.7736265523815,19.76637,18.56583,18.11417,17.96479,17.89902
230.781250815082,27.7818431850121,24.88099,24.77573,24.50997,22.35063,23.30583
230.975556390692,27.9179230222314,23.78912,24.63558,23.18766,22.1849,21.18221
230.230179308726,27.3665701826449,25.47235,22.1609,20.85312,19.60094,18.9353
231.07983374259,27.8720299704984,24.25392,23.36496,24.99507,24.23546,23.57545
230.651098689156,27.5973012467621,22.6543,21.65854,21.41134,21.22306,21.76636
231.076584646207,28.0368798148237,24.84754,23.31828,22.49873,21.64993,20.72809
231.012219586718,27.2270144345024,22.78365,22.0824,20.66305,20.21966,20.02942
230.212825530827,27.2280276241933,24.20323,23.00698,22.5666,22.04047,20.99759
230.397434799382,28.0978736429008,20.93755,19.50443,18.84153,18.44109,18.26284
230.600100647521,27.6982797019576,24.67575,21.15115,19.7227,19.24504,18.72781
230.428266354077,27.6594815010042,25.4042,21.69341,21.00365,20.61279,20.45861
230.357719832342,28.1783845670868,21.55524,20.3609,19.43634,18.93784,18.59351
230.601623637605,27.388455048315,23.15195,22.3854,21.22954,20.82496,20.58296
230.345070549996,27.8075352235799,23.58759,21.39976,20.17248,19.61969,19.34996
231.017720810177,27.4143219857979,25.73705,21.25413,19.9243,19.06463,18.63048
230.433542513092,27.8756673880644,25.19948,24.58853,23.17946,22.2355,20.97217
230.473753994898,28.0749098626888,23.4707,22.67742,22.30338,22.28674,23.37071
230.97813481635,27.607166902209,23.90697,23.32949,22.68048,22.44745,22.08854
230.613936664485,27.4461119270761,23.99644,25.18387,24.63132,24.26286,20.78875
230.289777316337,27.2788704268586,22.29141,20.98688,20.40604,20.33702,20.45139
230.168379629589,27.5895556021079,22.31984,21.8602,20.73786,20.07164,19.87033
230.718620094762,27.4471557549165,23.15143,23.27085,22.20215,22.52407,20.63933
230.350022844182,27.2902222727725,23.90318,23.33186,22.5555,22.77246,22.25222
230.179418455775,28.0456411776507,19.95649,18.62553,18.16239,17.84442,17.67806
230.466614835089,28.155760239383,20.60222,19.01329,18.17126,17.79029,17.52947
230.948017388905,27.9112072802117,24.50088,23.6873,22.91418,22.981,22.80793
230.60564588713,27.6120407307844,22.7216,21.06796,19.53196,18.93233,18.5585
230.717426973061,27.986760061512,24.06853,23.64308,22.64424,22.21658,21.69551
230.73580561836,27.3255470551885,21.03391,19.70965,19.00039,18.61999,18.57767
230.619859245173,28.0278981515106,24.01898,24.35819,22.92956,22.43526,21.63516
231.029381416996,28.0380917112898,22.06836,20.67776,20.11092,19.90015,19.39993
230.583301453901,27.6519760000379,21.52383,19.71825,18.91845,18.58047,18.44502
230.143698985595,27.757462975404,23.4405,21.54941,19.73091,19.03059,18.62614
230.260187400543,27.9487266615445,21.4267,20.21325,19.73668,19.48773,19.38463
230.869573922686,27.7311904072877,24.5885,23.4826,22.73505,22.66917,22.4091
230.160136796695,27.7819870118451,19.16584,18.12449,17.72362,17.5618,17.50665
230.873852594852,27.9126867227668,22.26835,22.67846,23.96784,23.63776,21.99641
230.338006272252,27.5164841161953,24.73083,22.61182,21.11594,19.82475,19.11693
230.458411124702,28.1892701542181,23.41718,21.39703,20.2417,19.71978,19.29066
230.100621798631,28.0691602980973,22.21227,25.105,24.29708,24.6104,21.97205
230.519347999136,27.8898086256807,24.67345,22.1957,21.18368,20.86118,20.37556
230.222188071516,27.3356456789144,23.82625,21.0418,19.73149,18.81437,18.30661
230.359028122954,27.8967707929889,23.2488,23.9194,22.74384,23.50495,22.93515
230.840055055273,28.0236809582615,24.16611,23.23472,22.88251,22.32522,21.65704
230.985620422119,27.4700216322343,25.2921,24.51607,23.22585,23.51995,22.63814
230.908319528069,27.425700182962,22.54465,23.34138,22.09217,22.00117,21.77082
230.802134267455,28.0861517967183,23.63613,23.15802,22.55737,21.73064,21.0179
230.91847793274,27.2279898664544,24.87643,22.28672,22.1642,22.03107,22.57571
230.925046636468,27.4212519080937,16.80005,15.52965,15.08553,14.91576,14.86538
230.422834128576,27.6081214376215,24.09915,24.18742,21.93418,21.0873,20.32141
230.717531142753,27.4698538283713,22.42048,21.55292,21.16632,20.98098,20.73529
230.110475965307,27.2259717321766,23.26084,23.56965,22.22466,21.69405,21.45601
230.944903851332,27.2915909809276,22.90893,22.63848,21.91493,21.50722,20.95772
230.684004981456,27.2227886472612,24.14166,25.41924,24.85603,22.53887,22.3498
230.197684366609,27.3311618228815,24.40532,23.81399,23.96742,22.1944,21.56745
230.586297565298,27.28277227974,23.99416,23.80515,22.66534,22.73985,22.07693
230.126122107643,27.2931119753994,23.99342,24.05058,22.48536,22.13093,21.33926
230.281474729683,27.6965368361764,24.51953,24.79747,23.42763,22.51999,22.2788
230.926797519471,27.3477915185237,23.41394,22.04011,20.69329,20.20643,19.61588
230.265511929777,28.1888491266423,23.1765,21.82918,20.97971,20.63036,20.45669
230.105949932576,27.4520374064095,25.00572,25.5238,23.55091,22.28903,21.83674
230.99223938447,27.8758544480477,22.64463,25.23226,25.02615,24.5034,22.8317
230.118075807838,27.2809161188876,15.29281,16.16526,13.51238,13.43911,13.36101
230.329942001419,27.2582997267887,22.1203,22.19462,21.45853,21.00051,20.63741
230.4106085946,27.2961649097602,22.81299,23.74636,22.20458,21.23225,22.02969
230.394466664313,27.7734051545605,24.25245,23.80668,22.4732,22.12565,22.47504
230.387915005333,27.4520360618568,23.56113,22.79238,22.43056,22.22445,22.06198
230.741514328007,27.3167779837095,23.2151,22.30198,21.28845,21.20324,21.18567
230.531242905236,27.6069082132451,21.98004,25.05707,25.27331,25.27175,23.65434
230.474047907089,27.7325801920897,22.08022,21.72276,21.51566,20.98814,21.2627
230.582622440895,28.1743180321082,22.70159,23.20484,23.02254,22.03855,21.57624
231.081268793226,27.3609634056766,22.70962,20.3141,18.80911,17.61372,17.13392
230.916226183663,27.9845084671831,22.98262,23.39758,22.67219,22.2098,21.75555
230.575402002471,27.9275239135511,23.99709,21.53042,20.64337,20.35546,20.06655
230.522885639215,27.4930439682721,25.07216,24.48803,24.0538,24.02258,21.17846
230.223863039102,27.5546130146905,23.89355,23.84148,21.63302,21.41301,22.81554
230.3036524594,27.6119568096678,22.64495,23.04231,22.08096,21.50015,21.24655
230.649247345674,27.7420135484281,23.52792,21.55015,20.73448,20.43386,20.58101
230.317985623923,27.6031275953986,24.86625,25.46091,22.5747,23.121,22.9605
230.814411544638,28.1005450256082,24.43314,24.6953,22.93911,22.67287,21.42293
230.469939502288,28.1305967709134,25.39717,24.73736,23.35738,22.32481,22.00652
230.773727038916,27.9749728428997,23.78432,23.33941,21.38186,20.55069,19.98833
230.903361217763,27.6291741910152,25.01085,23.98858,22.88881,23.05439,22.20202
230.289661306474,27.3853815603803,21.61805,19.47586,18.40297,17.95955,17.62632
230.786642055679,27.9061199536855,24.26759,22.04074,21.28983,21.12755,20.83552
230.91574742773,27.5517250058815,22.52216,22.88202,21.97364,21.97031,20.80614
230.507234801633,28.0050824483111,25.16449,22.88597,21.68023,21.15693,20.74288
230.772290046448,28.140333140503,24.63643,24.15936,23.15981,21.09217,20.08796
230.465751480117,27.7677242982839,24.3981,23.44174,22.45836,21.91464,21.46439
230.667237415666,27.7045792579852,20.12598,18.2163,17.30555,16.86997,16.54109
230.981571478298,28.0413686598728,23.48075,22.81383,23.22046,22.48965,22.6457
230.414684184399,28.1460529509649,22.16546,19.41782,18.62921,17.74932,17.56029
230.280899590548,27.5095337021936,21.83219,19.13518,17.69448,16.89749,16.47008
230.399236641749,27.2403295158263,25.39241,23.82478,22.00216,20.46663,19.5514
230.789354029288,27.6234568812351,25.63238,23.46333,23.43197,24.16972,21.86224
230.17641049426,27.652012716285,22.28947,22.41614,21.73219,20.91288,21.56119
231.086283295927,27.9329777514213,24.57535,21.57934,20.43121,19.99126,19.60547
230.863178813224,28.1151120933688,23.55776,23.22258,22.2711,22.37944,20.85793
230.809838011189,27.6290544317682,25.89949,23.39931,23.8974,23.8988,22.53076
230.518642622068,27.416346131089,20.00732,17.72988,16.68188,16.1507,15.7685
230.296639256884,28.1685802282362,22.56623,22.3087,21.98181,21.90845,21.7909
230.773790957456,27.3258397103335,26.35507,23.69518,23.54904,21.97858,20.95489
230.215101755783,27.3405103748344,23.19996,22.81258,22.61444,21.82162,21.26698
230.483841796993,27.3928014380545,24.33453,23.97961,21.66505,21.09573,20.11435
230.742725087382,27.2022239795993,24.77212,23.7077,22.56558,21.68141,21.27566
230.323714038535,27.3819251357081,19.02628,17.66899,17.15589,16.96564,16.85542
230.965175444174,27.5450255474278,26.43529,23.99709,22.0213,20.05733,18.91034
230.314954561881,27.4291790932488,22.77736,25.25401,25.90104,25.97714,20.20378
230.169131879543,27.4161979017703,23.26287,23.37342,22.56141,22.71291,22.1308
230.399326928352,28.0860132361006,21.92488,20.14164,19.26729,18.89763,18.56352
230.745773289599,27.8774941195978,24.72761,24.23319,23.53106,22.74463,22.87379
230.915825150968,27.5712742545443,22.11339,20.19883,19.56866,18.83485,18.31855
230.119054891325,27.7547976519782,23.49291,22.72149,21.98658,21.67181,21.59293
230.981045413642,27.9629023159345,24.99897,23.75537,23.43821,22.07371,21.19499
230.818273036814,28.0168989957846,25.16223,25.08574,25.38395,22.64725,22.6071
230.283822676678,27.9551689044695,23.7669,23.93193,22.67147,22.40345,21.54696
230.131743835664,27.2732701438057,25.47625,22.32016,20.66373,19.92799,19.45352
230.778884453891,27.6092034109741,25.06278,24.45671,23.21084,21.59924,21.01315
231.052420999868,28.0010948658688,24.81437,23.33629,21.81394,20.56355,20.0318
230.232291276141,27.7779683487203,23.66708,22.50229,21.86671,21.84043,21.36024
230.874640228602,27.7904246643246,23.75263,23.38595,22.75726,22.30639,22.64541
230.562122031069,27.6585293406646,20.65731,19.01844,18.14023,17.77651,17.44653
230.518790126212,27.4717228797449,24.11304,23.30942,22.89165,22.2937,21.81199
230.684620192191,27.8082584176036,22.78614,21.80863,21.08357,20.93841,20.38837
230.9618041807,27.9861912818967,20.13346,18.31731,17.39518,16.98221,16.63834
230.272726258894,27.8000386173617,22.93856,22.12584,21.31048,20.95262,20.77965
230.166718035648,27.9644706659981,24.02262,23.21009,23.68563,23.10375,22.18384
230.11512975134,27.2225252208931,23.40577,25.02394,25.69944,22.16475,23.69517
230.652204235178,27.7244940250464,22.35345,21.51247,21.03567,20.18928,19.36047
230.378656546712,27.6896080473878,21.91639,21.21454,20.61984,20.3343,20.04694
230.597581789543,27.6515224008269,23.31308,23.25822,22.72772,23.22006,23.22906
230.635595741363,27.8751774925574,23.85454,23.54182,22.54733,22.86532,22.15753
231.050222616964,27.8585692886493,24.36663,25.12884,23.66803,22.79569,21.51011
230.56809190983,27.2916267204866,24.85811,22.68756,21.13919,20.52922,20.12984
230.866649953279,27.3355102733638,23.26249,23.73463,23.23318,22.04312,21.61596
